NOMGARE;PAYS;VILLEDESSERVIE;X;Y;TGV
Soturac;France;Soturac;44,48920145;1,0170174; 
Soublecause;France;Soublecause;43,53221211;-0,01638042; 
Soues;France;Soues;43,2039757;0,09908115; 
Sougy-sur-Loire;France;Sougy-sur-Loire;46,83437515;3,39052398; 
Souillac;France;Souillac;44,90233724;1,4652148;
Soulac sur Mer Sncf;France;Soulac sur Mer;45,50691549;-1,1167619; 
Soulosse-sous-Saint-Élophe;France;Soulosse-sous-Saint-Elophe;48,39923318;5,7014373; 
Soultz-sous-Forêts;France;Soultz-sous-Forets;48,93451375;7,88214481; 
Souppes-sur-Loing;France;Souppes-sur-Loing;48,18196449;2,7347652; 
Staffelfelden;France;Staffelfelden;47,82760355;7,26495589; 
Steenbecque;France;Steenbecque;50,68109682;2,51057103; 
Steenwerck;France;Steenwerck;50,71321324;2,78623169; 
Steinbourg;France;Steinbourg;48,7635897;7,41579914; 
Strasbourg;France;Strasbourg;48,5851719;7,73396834;OUI
Strazeele;France;Strazeele;50,71340149;2,63072916; 
Suèvres;France;Suevres;47,6809023;1,45472457; 
Suippes;France;Suippes;49,11998777;4,54398456; 
Surbourg;France;Surbourg;48,91625934;7,83145593; 
Suresnes;France;Suresnes;48,87150016;2,22101454; 
Surgères;France;Surgeres;46,11341598;-0,76213303;OUI
Survilliers;France;Survilliers;49,09964698;2,52550887; 
Sury-le-Comtal;France;Sury-le-Comtal;45,52910474;4,18246537; 
Tacoignières;France;Tacoignieres;48,82958021;1,66917464; 
Tagolsheim;France;Tagolsheim;47,65482444;7,26392041; 
Taillebourg;France;Taillebourg;45,83078382;-0,64501445; 
Tain-l'Hermitage;France;Tain-l'Hermitage;45,07236628;4,83990674; 
Talizat;France;Talizat;45,11058601;3,02747077; 
Tantonville;France;Tantonville;48,4839308;6,12920787; 
Tanus;France;Tanus;44,10029881;2,31493129; 
Tarare;France;Tarare;45,88978808;4,43907466; 
Tarascon sur Ariege;France;Tarascon sur Ariege;42,84945283;1,60003103; 
Tarascon sur Rhone;France;Tarascon sur Rhone;43,80134444;4,65776289; 
Tarbes;France;Tarbes;43,23980288;0,06940671;OUI
Tassin-la-Demi-Lune;France;Tassin-la-Demi-Lune;45,76169128;4,75893321; 
Taverny;France;Taverny;49,02512995;2,2221995; 
Teillé;France;Teille;48,18124527;0,19128977; 
Teillet-Argenty;France;Teillet-Argenty;46,2461821;2,51995831; 
Templeuve;France;Templeuve;50,52896647;3,17588768; 
Tenay;France;Tenay;45,92229957;5,50095003; 
Tende;France;Tende;44,0761104;7,60002163; 
Tergnier;France;Tergnier;49,65694034;3,29546619; 
Ternand;France;Ternand;45,94492509;4,53329218; 
Ternay;France;Ternay;45,61123224;4,80838309; 
Terrasson-Lavilledieu;France;Terrasson-Lavilledieu;45,13583231;1,30045518; 
Téterchen;France;Teterchen;49,22721053;6,57229803; 
Teting-sur-Nied;France;Teting-sur-Nied;49,05162664;6,66420551; 
TGV Haute-Picardie (à 40 km d'Amiens et St Quentin);France;TGV Haute-Picardie;49,86113814;2,83229815;OUI
Thann;France;Thann;47,8091073;7,10700049; 
Thaon-les-Vosges;France;Thaon-les-Vosges;48,24470632;6,41595435; 
Theillay;France;Theillay;47,31395052;2,04429157; 
Thénioux;France;Thenioux;47,25612141;1,93734734; 
Thenissey;France;Thenissey;47,49437228;4,6235702; 
Thenon;France;Thenon;45,15995221;1,06902014; 
Théoule-sur-Mer;France;Theoule-sur-Mer;43,51422426;6,93669523; 
Thésée;France;Thesee;47,32210074;1,31222409; 
Theys;France;Theys;45,26262437;5,90141181; 
Thézy-Glimont;France;Thezy-Glimont;49,81188671;2,43600862; 
Thiaville-sur-Meurthe;France;Thiaville-sur-Meurthe;48,41354423;6,81047296; 
Thiel-sur-Acolin;France;Thiel-sur-Acolin;46,52628334;3,57889855; 
Thiennes;France;Thiennes;50,65241463;2,47267328; 
Thiers;France;Thiers;45,86134991;3,54289644; 
Thieux;France;Thieux;49,00870565;2,68054939; 
Thionville;France;Thionville;49,35424683;6,17083418;OUI
Thiverval-Grignon;France;Thiverval-Grignon;48,8321686;1,94315039; 
Thiviers;France;Thiviers;45,41900344;0,92099003;
Thomery;France;Thomery;48,39423359;2,76448405; 
Thonon-les-Bains;France;Thonon-les-Bains;46,36893764;6,48196998;OUI
Thoraise;France;Thoraise;47,18482071;5,90745381; 
Thouaré-sur-Loire;France;Thouare-sur-Loire;47,26511414;-1,44093818; 
Thouars;France;Thouars;46,98524894;-0,21051348; 
Thourotte;France;Thourotte;49,47530102;2,88180525; 
Tieffenbach;France;Tieffenbach;48,90631964;7,25519476; 
Tiercé;France;Tierce;47,61791441;-0,46924365; 
Til-Châtel;France;Til-Chatel;47,51114901;5,17055131; 
Tillières-sur-Avre;France;Tillieres-sur-Avre;48,7606494;1,05371204; 
Tincques;France;Tincques;50,35696119;2,49761558; 
Tonnay-Charente;France;Tonnay-Charente;45,94337778;-0,89783348; 
Tonneins;France;Tonneins;44,39291351;0,31417546; 
Tonnerre;France;Tonnerre;47,85960283;3,97349584; 
Torfou;France;Torfou;47,03298663;-1,1171536; 
Torpes;France;Torpes;47,16378922;5,88867648; 
Tossiat;France;Tossiat;46,13281278;5,28748998; 
Touët-de-l'Escarène;France;Touet-de-l'Escarene;43,84690853;7,36388799; 
Touille;France;Touille;43,0857337;0,98069875; 
Toul;France;Toul;48,6761697;5,8643216;
Toulon;France;Toulon;43,12835223;5,9297184;OUI
Toulouse Matabiau;France;Toulouse;43,61156733;1,45408798;OUI
Tourcoing;France;Tourcoing;50,7162668;3,16740786;OUI
Tournan-en-Brie;France;Tournan-en-Brie;48,73930604;2,75954635; 
Tournay;France;Tournay;43,18350215;0,23896669; 
Tournemire;France;Tournemire;43,96998315;3,01658021; 
Tournon-sur-Rhône;France;Tournon-sur-Rhone;45,06321305;4,83433959; 
Tournus;France;Tournus;46,56647028;4,90637952; 
Tours Centre;France;Tours;47,38822949;0,69471972;
Tourville-la-Rivière;France;Tourville-la-Riviere;49,32454716;1,09793621; 
Toury;France;Toury;48,18733102;1,93661068; 
Touzac;France;Touzac;44,49086915;1,03541133; 
Tracy-sur-Loire;France;Tracy-sur-Loire;47,33691002;2,88050833; 
Trappes;France;Trappes;48,77475824;2,00657551; 
Trégonneau;France;Tregonneau;48,62446453;-3,17410417; 
Trémolat;France;Tremolat;44,86232217;0,83042281; 
Trentels;France;Trentels;44,44307515;0,88499417; 
Tressin;France;Tressin;50,61156836;3,1897639; 
Tricot;France;Tricot;49,56161238;2,58137791; 
Trie-Château;France;Trie-Chateau;49,28253889;1,81811969; 
Triel-sur-Seine;France;Triel-sur-Seine;48,98072912;2,00611923; 
Trignac;France;Trignac;47,30004017;-2,19352684; 
Trilport;France;Trilport;48,96013496;2,9495354; 
Trith-Saint-Léger;France;Trith-Saint-Leger;50,33197241;3,48949067; 
Trois-Puits;France;Trois-Puits;49,20677735;4,03837945; 
Tronsanges;France;Tronsanges;47,11288114;3,05421547; 
Troyes;France;Troyes;48,29503007;4,06538402;
Tulle;France;Tulle;45,25883951;1,75580592; 
Tullins;France;Tullins;45,30072297;5,49219473; 
Turckheim;France;Turckheim;48,08544881;7,27887936; 
Turenne;France;Turenne;45,03982907;1,59980009; 
Tuzaguet;France;Tuzaguet;43,10004941;0,45785575; 
Uchaud;France;Uchaud;43,75805317;4,26736923; 
Uckange;France;Uckange;49,30319466;6,15615702; 
Unieux;France;Unieux;45,3949874;4,26081061; 
Ur;France;Ur;42,45680247;1,9407459; 
Urmatt;France;Urmatt;48,52553467;7,33826758; 
Urt;France;Urt;43,499372;-1,30161597; 
Us;France;Us;49,1000143;1,970308; 
Ussat;France;Ussat;42,82334545;1,62039948; 
Ussel;France;Ussel;45,55813424;2,30890034; 
Ustaritz;France;Ustaritz;43,40468685;-1,44877728; 
Uzel;France;Uzel;48,2817996;-2,80821058; 
Uzerche;France;Uzerche;45,44057584;1,5702286;
Vaas;France;Vaas;47,67053044;0,31727857; 
Vaires-sur-Marne;France;Vaires-sur-Marne;48,87545014;2,64003135; 
Vaivre-et-Montoille;France;Vaivre-et-Montoille;47,63330807;6,1036708; 
Val de Reuil;France;Val de Reuil;49,27606373;1,22456678;
Valdahon;France;Valdahon;47,14978276;6,34110584; 
Val-de-Vesle;France;Val-de-Vesle;49,17840536;4,22167411; 
Valdieu-Lutran;France;Valdieu-Lutran;47,63115581;7,05590654; 
Valençay;France;Valencay;47,16349008;1,55867689; 
Valence Centre;France;Valence;44,92804544;4,89359773;
Valence-Rhône-Alpes-Sud TGV (à 10km de Valence);France;Valence - quicky.model.Gare TGV;44,99144811;4,97870416;OUI
Valenciennes;France;Valenciennes;50,35739825;3,51582841;OUI
Valergues;France;Valergues;43,6725968;4,06022251; 
Vallant-Saint-Georges;France;Vallant-Saint-Georges;48,46607881;3,8995761; 
Vallauris;France;Vallauris;43,56614977;7,07316872; 
Valleiry;France;Valleiry;46,10951942;5,96727441; 
Vallenay;France;Vallenay;46,80189683;2,36822583; 
Valleroy;France;Valleroy;49,20551835;5,93551206; 
Saint-Michel-Valloire;France;Valloire;45,21685301;6,47154715;OUI
Vallois;France;Vallois;48,95201462;6,0384657; 
Vallon-en-Sully;France;Vallon-en-Sully;46,5358081;2,61160754; 
Vallorcine;France;Vallorcine;46,03220394;6,93276971; 
Valmondois;France;Valmondois;49,08866468;2,20060556; 
Valognes;France;Valognes;49,50538585;-1,4803232;
Vannes;France;Vannes;47,66532376;-2,75252349;OUI
Vanves;France;Vanves;48,81784748;2,29107618; 
Varades;France;Varades;47,37435766;-1,01968552; 
Varangéville;France;Varangeville;48,63533854;6,31285149; 
Varen;France;Varen;44,14222265;1,88443185; 
Varennes-sur-Allier;France;Varennes-sur-Allier;46,31543276;3,3941345; 
Varennes-sur-Fouzon;France;Varennes-sur-Fouzon;47,21487974;1,61454429; 
Varennes-Vauzelles;France;Varennes-Vauzelles;47,00135651;3,13420939; 
Varetz;France;Varetz;45,19106505;1,44735114; 
Varilhes;France;Varilhes;43,04149004;1,62857558; 
Vaucresson;France;Vaucresson;48,83668589;2,15241899; 
Vaulry;France;Vaulry;46,02459333;1,10928661; 
Vaumoise;France;Vaumoise;49,23367454;2,98861277; 
Vauvert;France;Vauvert;43,69531352;4,27025173; 
Vaux;France;Vaux;46,41455689;2,59992564; 
Vauxaillon;France;Vauxaillon;49,47415703;3,41013207; 
Vaux-et-Chantegrue;France;Vaux-et-Chantegrue;46,811239;6,24766089; 
Vaux-sous-Aubigny;France;Vaux-sous-Aubigny;47,65761546;5,29364052; 
Vaux-sur-Seine;France;Vaux-sur-Seine;49,00741698;1,96283748; 
Vayrac;France;Vayrac;44,95013784;1,70628811; 
Vayres;France;Vayres;44,90135235;-0,32408385; 
Vèbre;France;Vebre;42,77391636;1,71916578; 
Veigné;France;Veigne;47,29150042;0,7344411; 
Velars-sur-Ouche;France;Velars-sur-Ouche;47,32624074;4,92673915; 
Vélines;France;Velines;44,85199999;0,10368375; 
Vellexon-Queutrey-et-Vaudey;France;Vellexon-Queutrey-et-Vaudey;47,56623103;5,81642653; 
Venarey-les-Laumes;France;Venarey-les-Laumes;47,54331945;4,46286849; 
Vendenheim;France;Vendenheim;48,66543914;7,71823937; 
Vendeuvre-sur-Barse;France;Vendeuvre-sur-Barse;48,24033602;4,46718837; 
Vendôme TGV;France;Vendôme - Villiers-sur-Loir - quicky.model.Gare TGV;47,8203239;1,01966733;OUI
Venerque;France;Venerque;43,43332759;1,42586944; 
Vénissieux;France;Venissieux;45,70516748;4,88794761; 
Verdun Centre;France;Verdun;49,16553726;5,37874259;
Véretz;France;Veretz;47,37142897;0,81966203; 
Vergèze;France;Vergeze;43,73981735;4,21884442; 
Vermenton;France;Vermenton;47,661022;3,73113981; 
Vernaison;France;Vernaison;45,64544982;4,8134593; 
Vernantes;France;Vernantes;47,40073184;0,04001494; 
Vernet-les-Bains;France;Vernet-les-Bains;42,59146754;2,37001473; 
Verneuil Sur Avre;France;Verneuil Sur Avre;48,74277169;0,92928136;
Verneuil-l'Étang;France;Verneuil-l'Etang;48,64470962;2,82492187; 
Verneuil-sur-Seine;France;Verneuil-sur-Seine;48,98122986;1,98331545; 
Verneuil-sur-Serre;France;Verneuil-sur-Serre;49,64708169;3,66594939; 
Verneuil-sur-Vienne;France;Verneuil-sur-Vienne;45,83742384;1,11314853; 
Vernon;France;Vernon;49,09127665;1,47834911;
Vernouillet;France;Vernouillet;48,99271664;1,95480486; 
Vernou-la-Celle-sur-Seine;France;Vernou-la-Celle-sur-Seine;48,3864611;2,84296552; 
Vern-sur-Seiche;France;Vern-sur-Seiche;48,04682949;-1,59656045; 
Verrey-sous-Salmaise;France;Verrey-sous-Salmaise;47,4385394;4,67030372; 
Vers;France;Vers;44,48522525;1,55522139; 
Versailles;France;Versailles;48,79538018;2,13698935;
Versigny;France;Versigny;49,65733036;3,43367073; 
Vertaizon;France;Vertaizon;45,78459807;3,28795694; 
Vertolaye;France;Vertolaye;45,64360675;3,70489627; 
Vertou;France;Vertou;47,18596565;-1,47794424; 
Vervins;France;Vervins;49,83013053;3,89333501; 
Verzeille;France;Verzeille;43,13041936;2,32121875; 
Vesoul;France;Vesoul;47,61747601;6,1517442;
Veuves;France;Veuves;47,47574151;1,12406857; 
Veynes Devoluy;France;Veynes Devoluy;44,53181896;5,81578027;
Vézelise;France;Vezelise;48,48067295;6,10077216; 
Viam;France;Viam;45,64132437;1,82640616; 
Viarmes;France;Viarmes;49,11611786;2,36753387; 
Vias;France;Vias;43,31581529;3,42559236; 
Vic-en-Bigorre;France;Vic-en-Bigorre;43,38890113;0,06334574; 
Vichy;France;Vichy;46,12687822;3,43069467;
Vic-la-Gardiole;France;Vic-la-Gardiole;43,50096793;3,79958466; 
Vic-le-Comte;France;Vic-le-Comte;45,66574429;3,20698869; 
Vic-sur-Cère;France;Vic-sur-Cere;44,97610917;2,63179227; 
Vidauban;France;Vidauban;43,43078342;6,43373296; 
Vielle-Adour;France;Vielle-Adour;43,1471249;0,10773702; 
Vielle-Aure;France;Vielle-Aure;42,8291791;0,32654925; 
Vielmur-sur-Agout;France;Vielmur-sur-Agout;43,62410104;2,08943785; 
Vienne (Isère);France;Vienne;45,5213537;4,87449078;OUI
Vierzon;France;Vierzon;47,22653705;2,06097283;OUI
Vierzy;France;Vierzy;49,29098046;3,27724268; 
Vieux-Thann;France;Vieux-Thann;47,80554299;7,11987951; 
Vif;France;Vif;45,04741017;5,68554821; 
Vigeois;France;Vigeois;45,38267699;1,51506262; 
Vigneux-sur-Seine;France;Vigneux-sur-Seine;48,70809603;2,41379841; 
Vignols;France;Vignols;45,31362454;1,39731436; 
Vignory;France;Vignory;48,27050685;5,12422095; 
Villabé;France;Villabe;48,59274609;2,46166798; 
Villaines-sous-Bois;France;Villaines-sous-Bois;49,07866913;2,34919616; 
Villars-les-Dombes;France;Villars-les-Dombes;46,00458948;5,02872466; 
Villecomtal-sur-Arros;France;Villecomtal-sur-Arros;43,40138305;0,19832706; 
Villedieu Les Poeles;France;Villedieu Les Poeles;48,83415156;-1,22545495;
Villedieu-sur-Indre;France;Villedieu-sur-Indre;46,84285229;1,54037311; 
Villefort;France;Villefort;44,43943976;3,9233213; 
Villefranche-de-Lauragais;France;Villefranche-de-Lauragais;43,39845335;1,71449965; 
Villefranche-de-Rouergue;France;Villefranche-de-Rouergue;44,34726612;2,03618453; 
Villefranche-du-Périgord;France;Villefranche-du-Perigord;44,62697478;1,04920792; 
Villefranche-sur Saône;France;Villefranche-sur Saone;45,98428754;4,72096185;
Villefranche-sur-Cher;France;Villefranche-sur-Cher;47,29500075;1,75896342; 
Villefranche-sur-Mer;France;Villefranche-sur-Mer;43,70678751;7,31363828; 
Villefranque;France;Villefranque;43,43146851;-1,45626476; 
Villeherviers;France;Villeherviers;47,36952925;1,79818377; 
Villemonble Les coquetiers;France;Villemomble;48,89245892;2,49928258; 
Villemotier;France;Villemotier;46,3301377;5,31096349; 
Villenave-d'Ornon;France;Villenave-d'Ornon;44,76870731;-0,54745559; 
Villeneuve d'Aveyron;France;Villeneuve d'Aveyron;44,42844693;2,06561859; 
Villeneuve-d'Ascq;France;Villeneuve-d'Ascq;50,6219674;3,15901709; 
Villeneuve-la-Comtesse;France;Villeneuve-la-Comtesse;46,09872796;-0,51306934; 
Villeneuve-la-Guyard;France;Villeneuve-la-Guyard;48,34290169;3,07176967; 
Villeneuve-le-Roi;France;Villeneuve-le-Roi;48,7406075;2,4259819; 
Villeneuve-lès-Maguelone;France;Villeneuve-les-Maguelone;43,54345144;3,849706; 
Villeneuve-Loubet;France;Villeneuve-Loubet;43,63003382;7,13443409; 
Villeneuve-Saint-Georges;France;Villeneuve-Saint-Georges;48,7300924;2,44614061; 
Villeneuve-sur-Allier;France;Villeneuve-sur-Allier;46,65898914;3,24712779; 
Villeneuve-sur-Lot;France;Villeneuve-sur-Lot;44,40154662;0,70215415; 
Villeneuve-sur-Yonne;France;Villeneuve-sur-Yonne;48,08493107;3,28623974; 
Villennes-sur-Seine;France;Villennes-sur-Seine;48,93929119;1,99968603; 
Villenouvelle;France;Villenouvelle;43,43328693;1,66088395; 
Villeparisis;France;Villeparisis;48,95275915;2,60126639; 
Villeperdue;France;Villeperdue;47,20205902;0,63353353; 
Villepinte;France;Villepinte;48,96331996;2,51260671; 
Villepreux;France;Villepreux;48,82385691;1,9930594; 
Villereversure;France;Villereversure;46,19447513;5,39801973; 
Villers-Bretonneux;France;Villers-Bretonneux;49,86258095;2,52150076; 
Villers-Cotterêts;France;Villers-Cotterets;49,25001266;3,0936906; 
Villers-les-Pots;France;Villers-les-Pots;47,2062479;5,34844758; 
Villers-Saint-Paul;France;Villers-Saint-Paul;49,28210012;2,48909818; 
Villers-Saint-Sépulcre;France;Villers-Saint-Sepulcre;49,36699155;2,22154338; 
Villers-sur-Mer;France;Villers-sur-Mer;49,31596418;0,00991348; 
Villiers-en-Lieu;France;Villiers-en-Lieu;48,66335159;4,89748001; 
Villiers-le-Bel;France;Villiers-le-Bel;48,99377008;2,41631055; 
Villiers-Saint-Fréderic;France;Villiers-Saint-Frederic;48,81555805;1,87767856; 
Villiers-sur-Marne;France;Villiers-sur-Marne;48,82329749;2,54209228; 
Vimy;France;Vimy;50,37315455;2,82311166; 
Vinay;France;Vinay;45,20793288;5,40980923; 
Vinça;France;Vinca;42,64818967;2,52760457; 
Vincelles;France;Vincelles;47,70409915;3,62835487; 
Vincey;France;Vincey;48,34368267;6,33548053; 
Vindrac-Alayrac;France;Vindrac-Alayrac;44,06699414;1,89999644; 
Vions;France;Vions;45,82485277;5,80646342; 
Vire (14);France;Vire;48,84635383;-0,88316925;
Vire-sur-Lot;France;Vire-sur-Lot;44,49362038;1,08876432; 
Vireux-Molhain;France;Vireux-Molhain;50,08287057;4,72313451; 
Virieu;France;Virieu;45,49263254;5,47255836; 
Virieu-le-Grand;France;Virieu-le-Grand;45,84925512;5,65472466; 
Viroflay Rive Gauche;France;Viroflay;48,80067359;2,17178532; 
Viroflay Rive Droite;France;Viroflay Rive Droite;48,80548641;2,16846355; 
Virville;France;Virville;49,58355176;0,35429698; 
Viry-Châtillon;France;Viry-Chatillon;48,67612885;2,38699926; 
Viry-Noureuil;France;Viry-Noureuil;49,62732772;3,25025045; 
Vissac-Auteyrac;France;Vissac-Auteyrac;45,12165475;3,61002677; 
Vitré;France;Vitre;48,12241997;-1,21196568;OUI
Vitrey-sur-Mance;France;Vitrey-sur-Mance;47,83245417;5,78119588; 
Vitry-en-Artois;France;Vitry-en-Artois;50,32749614;2,98132993; 
Vitry-le-François;France;Vitry-le-Francois;48,7177326;4,58723196;OUI
Vitry-sur-Seine;France;Vitry-sur-Seine;48,80125635;2,40204447; 
Vittel;France;Vittel;48,2026058;5,94187646; 
Viviers-du-Lac;France;Viviers-du-Lac;45,64835549;5,90307698; 
Vivoin;France;Vivoin;48,23017367;0,14474171; 
Vivonne;France;Vivonne;46,42657822;0,26540435; 
Vivy;France;Vivy;47,33130161;-0,06329304; 
Vœllerdingen;France;Vœllerdingen;48,96192148;7,14261519; 
Voiron;France;Voiron;45,36393503;5,5944984;
Voivres-lès-le-Mans;France;Voivres-les-le-Mans;47,93053366;0,08551137; 
Volonne;France;Volonne;44,06154356;5,99730721; 
Volvic;France;Volvic;45,86841382;2,99690576; 
Vonnas;France;Vonnas;46,22727482;4,99149055; 
Voreppe;France;Voreppe;45,29042062;5,63180121; 
Vorey;France;Vorey;45,18203929;3,91267303; 
Vougeot;France;Vougeot;47,17561754;4,97126871; 
Voujeaucourt;France;Voujeaucourt;47,47937925;6,77015555; 
Voulon;France;Voulon;46,3496371;0,25020297; 
Voutenay-sur-Cure;France;Voutenay-sur-Cure;47,56114079;3,78058141; 
Voutré;France;Voutre;48,13404098;-0,29239715; 
Voves;France;Voves;48,27497443;1,62215753; 
Voyenne;France;Voyenne;49,72612607;3,7200621; 
Vraincourt;France;Vraincourt;48,23710092;5,12384771; 
Vrigne-Meuse;France;Vrigne-Meuse;49,70067956;4,84306757; 
Vulaines-sur-Seine;France;Vulaines-sur-Seine;48,42853913;2,75253876; 
Wacquemoulin;France;Wacquemoulin;49,50355154;2,61152675; 
Walbach;France;Walbach;48,05862544;7,23406444; 
Walbourg;France;Walbourg;48,88586242;7,80917157; 
Waldersbach;France;Waldersbach;48,42480559;7,18726019; 
Walheim;France;Walheim;47,64179546;7,26323045; 
Wallers;France;Wallers;50,38483352;3,39429409; 
Wambaix;France;Wambaix;50,1339836;3,31134102; 
Wambrechies;France;Wambrechies;50,68084206;3,04064838; 
Wattignies Templemars;France;Watten;50,5791904;3,05151928; 
Wavrin;France;Wavrin;50,57523092;2,93757695; 
Weyersheim;France;Weyersheim;48,71769726;7,7968548; 
Wihr-au-Val;France;Wihr-au-Val;48,0462809;7,2090392; 
Willer-sur-Thur;France;Willer-sur-Thur;47,8426238;7,06920586; 
Wilwisheim;France;Wilwisheim;48,74592421;7,50785831; 
Wimereux;France;Wimereux;50,76525687;1,61311135; 
Wimmenau;France;Wimmenau;48,9112855;7,42823367; 
Wingen;France;Wingen;48,92028266;7,38230203; 
Wintzenheim;France;Wintzenheim;48,08713779;7,32153326; 
Wisches;France;Wisches;48,50763197;7,27023434; 
Wissembourg;France;Wissembourg;49,03153308;7,95030589; 
Wittelsheim;France;Wittelsheim;47,81732959;7,26413209; 
Wittring;France;Wittring;49,05569737;7,14106191; 
Wœlfling-lès-Sarreguemines;France;Woelfling-les-Sarreguemines;49,09487716;7,19074716; 
Woincourt;France;Woincourt;50,05870032;1,53694181; 
Wolfskirchen;France;Wolfskirchen;48,88122534;7,0608468; 
Xertigny;France;Xertigny;48,05300083;6,37675338; 
Xeuilley;France;Xeuilley;48,5697081;6,1019663; 
Ychoux;France;Ychoux;44,32934522;-0,94597681; 
Yerres;France;Yerres;48,70639567;2,48274556; 
Yffiniac;France;Yffiniac;48,47011251;-2,65237658; 
Ygos-Saint-Saturnin;France;Ygos-Saint-Saturnin;43,97829608;-0,73632964; 
Ytrac;France;Ytrac;44,91061975;2,36431539; 
Yutz;France;Yutz;49,36112081;6,20949211; 
Yvetot;France;Yvetot;49,62211267;0,75007177;
Zetting;France;Zetting;49,07797153;7,13362618; 
Zillisheim;France;Zillisheim;47,6943299;7,29450271; 
Florence;Italie;Florence;43,768718;11,25687;
Milan;Italie;Milan;45,463671;9,188126;OUI
Rome;Italie;Rome;41,895466;12,482323;
Sestrière;Italie;Sestriere;44,962126;6,879101;
Sienne;Italie;Sienne;43,33333;11,33333;
Turin;Italie;Turin;45,070365;7,686865;
Luxembourg;Luxembourg;Luxembourg;49,599831;6,134436;
Schipol (quicky.model.Gare aeroport Amsterdam) en Thalys;Pays-Bas;Schipol;52,319812;4,761085;
Amsterdam Centraal en Thalys;Pays-Bas;Amsterdam;52,35;4,916667;OUI
Rotterdam en Thalys;Pays-Bas;Rotterdam;51,925;4,469444444;
Ashford en Eurostar;Royaume-Uni;Ashford;51,152001;0,875416;
Londres St Pancras en Eurostar;Royaume-Uni;Londres;51,532855;-0,128667;
Aigle;Suisse;Aigle;46,316667;6,963611;
Bâle;Suisse;Bale;47,567;7,583;
Berne;Suisse;Berne;46,9490904;7,4473572;
Brig Glis;Suisse;Brig Glis;46,316525;7,98744;
Fribourg;Suisse;Fribourg;46,8028062;7,1510267;
Genève Cornavin;Suisse;Geneve;46,20153;6,134093;OUI
